key_code,key_code2,directory1,directory2,pref,city,kv_img,kv_cth_pc,kv_cth_sp,kv_notice_txt,kvbn1_img_pc,kvbn1_img_sp,kvbn1_alt,kvbn1_url,kvbn1_blank,cover_ratio,attention1_title,attention1_url,attention2_title,attention2_url,attention3_title,attention3_url,attention4_title,attention4_url,attention5_title,attention5_url,area_map,os_video,os_live,os_game,os_music,os_dl,os_ul,os_utilization,os_out-of-range,os_consistent-quality,search_city,x_account,x_bn_pc,x_bn_sp,bn1_img_pc,bn1_img_sp,bn1_alt,bn1_url,bn1_blank,bn2_img_pc,bn2_img_sp,bn2_alt,bn2_url,bn2_blank,us_title,us_ratio,us_voice ,uv1_img,uv1_title,uv1_url,uv2_img,uv2_title,uv2_url,uv3_img,uv3_title,uv3_url,q1_n,q1_img_pc,q1_img_sp,q1_percentage,q1_disclaimer,q2_n,q2_img_pc,q2_img_sp,q2_percentage,q2_disclaimer,q_prefecture
hyogo_pref,hyogo_pref,hyogo,,兵庫県,,kv_hyogo.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,99.95%,,,,,,,,,,,hyogo_map.png?231122,1,1,1,1,,1,1,,1,,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,uv1_hyogo.jpg,おトクな料金が魅力！子どものスマホデビューにもぴったりでした,https://network.mobile.rakuten.co.jp/uservoice/26/,uv2_hyogo.jpg,楽天ポイントザクザク！ポイ活のために楽天モバイルを選びました,https://network.mobile.rakuten.co.jp/uservoice/35/,uv3_hyogo.jpg,2回線契約で合計160GB！スマホとモバイルWi-Fiで活用しています,https://network.mobile.rakuten.co.jp/uservoice/38/,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
hyogo_28214,hyogo_takarazuka,hyogo,28214,兵庫県,宝塚市,kv_28214.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,100.00%,,,,,,,,,,,map_28214.png,1,,1,,1,1,1,1,1,宝塚市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
hyogo_28210,hyogo_kakogawa,hyogo,28210,兵庫県,加古川市,kv_28210.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,100.00%,,,,,,,,,,,map_28210.png,1,,1,,1,1,1,1,1,加古川市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
hyogo_28204,hyogo_nishinomiya,hyogo,28204,兵庫県,西宮市,kv_28204.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,100.00%,,,,,,,,,,,map_28204.png,1,,,,,1,1,1,,西宮市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
hyogo_28203,hyogo_akashi,hyogo,28203,兵庫県,明石市,kv_28203.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,100.00%,,,,,,,,,,,map_28203.png,1,,1,,,1,1,1,1,明石市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
hyogo_28202,hyogo_amagasaki,hyogo,28202,兵庫県,尼崎市,kv_28202.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,100.00%,,,,,,,,,,,map_28202.png,1,,1,,,1,1,1,1,尼崎市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
hyogo_28201,hyogo_himeji,hyogo,28201,兵庫県,姫路市,kv_28201.jpg,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,99.95%,,,,,,,,,,,map_28201.png,1,,1,,,1,1,,1,姫路市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,539,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,81,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
hyogo_28101,hyogo_kobe,hyogo,28101,兵庫県,神戸市,kv_28101.jpg?231208,kv_cth_kansai_pc.png?231212,kv_cth_kansai_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。関西エリアとは、滋賀県、京都府、大阪府、兵庫県、奈良県、和歌山県を指す。",,,,,,100.00%,,,,,,,,,,,map_28101.png,,,1,,,1,1,1,1,神戸市,RM__Kansai,bnr-twitter-kansai-pc.png,bnr-twitter-kansai-sp.png,,,,,,,,,,,,,,,,,,,,,,,188,q_img_1_pc.png,q_img_1_sp.png,88,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,211,q_img_2_pc.png,q_img_2_sp.png,84,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
tottori_pref,tottori_pref,tottori,,鳥取県,,kv_tottori.jpg,kv_cth_chugoku_pc.png?231212,kv_cth_chugoku_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。中国エリアとは、鳥取県、島根県、岡山県、広島県、山口県を指す。",,,,,,99.68%,,,,,,,,,,,tottori_map.png?231122,,,,,,,,,,,RM__Chugoku,bnr-twitter-chugoku-pc.png,bnr-twitter-chugoku-sp.png,,,,,,,,,,,,,,,,,,,,,,,229,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,263,q_img_2_pc.png,q_img_2_sp.png,87,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
tottori_31201,tottori_tottori,tottori,31201,鳥取県,鳥取市,kv_31201.jpg,kv_cth_chugoku_pc.png?231212,kv_cth_chugoku_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。中国エリアとは、鳥取県、島根県、岡山県、広島県、山口県を指す。",,,,,,99.81%,,,,,,,,,,,map_31201.png,1,,1,,1,1,1,,,鳥取市,RM__Chugoku,bnr-twitter-chugoku-pc.png,bnr-twitter-chugoku-sp.png,,,,,,,,,,,,,,,,,,,,,,,229,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,263,q_img_2_pc.png,q_img_2_sp.png,87,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
shimane_pref,shimane_pref,shimane,,島根県,,kv_shimane.jpg,kv_cth_chugoku_pc.png?231212,kv_cth_chugoku_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。中国エリアとは、鳥取県、島根県、岡山県、広島県、山口県を指す。",,,,,,99.34%,,,,,,,,,,,shimane_map.png?231122,,,,,,,,,,,RM__Chugoku,bnr-twitter-chugoku-pc.png,bnr-twitter-chugoku-sp.png,,,,,,,,,,,,,,,,,,,,,,,230,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,261,q_img_2_pc.png,q_img_2_sp.png,90,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
shimane_32201,shimane_matsue,shimane,32201,島根県,松江市,kv_32201.jpg,kv_cth_chugoku_pc.png?231212,kv_cth_chugoku_sp.png?231212,"※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出
※2 携帯電話の事業別契約者数を、大手3キャリアはTCA（一般社団法人 電気通信事業者協会）の結果と自社データから算出。2023年6月と9月の結果に基づき契約数の増加数を算出し比較。中国エリアとは、鳥取県、島根県、岡山県、広島県、山口県を指す。",,,,,,99.94%,,,,,,,,,,,map_32201.png,1,,1,,1,1,1,1,,松江市,RM__Chugoku,bnr-twitter-chugoku-pc.png,bnr-twitter-chugoku-sp.png,,,,,,,,,,,,,,,,,,,,,,,229,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,263,q_img_2_pc.png,q_img_2_sp.png,87,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
